iiif_url,localIdentifier
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1124,2d75db0f0748a3c1d8cdc495c3d89501ea7d79be
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1125,59ba269fee6a4bcd02957372ece54cdf32f1b380
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1126,cc13047f478d0fc4fd1901d024288ebd9335a3e2
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1127,17524c6b8b0ca797015911804fc7c119ed363eec
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1128,a04f2465b537d912fe5abeb9c78b37016135390d
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1129,35f97c1f17661663d7b2c50cb706b20193851587
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1130,5ec4b8c3d8610847bee187686b2b61272b2de82c
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1131,793b953bb229cc6698055b6abd1648ce39ba6f2c
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.001,ed92404ea47dce3ce9dd9a91c8a35ca032998f05
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.002,d0716ddf4d045aec9d79f2d41535886cce150e03
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.003,f27bed8194efb22c730a0edce8b431efe95859d8
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.004,f21ba74383cf5fa988701a1701df42b122aee2a4
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.005,22921a6f5427e54c2b239369bbbca279fd5b6b81
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.006,1765e812b2899e7547c4f49f0ec8239b2b8aea2b
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1133,b20bb7c998b85719736006a0548b9400d785a38a
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1134,9095cc7516df62c8b714bef3ff07d4aa258926d4
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1135,3f6fabf90dea1714cb6f5b20492205a2f7dca2ea
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1136_b,ad30bcf08ab181b129592551323e9a059d1fff0a
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1137,07f7cdc4879d935c9ae2c736534120d5d4778e07
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1138,a0c5bfc0ddbdedf1ff11502841576190fd4d67c0
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1139_b,adfabf59ff04754f297082c6a4fa57967571921e
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1140_b,15de2d44486a49dff31bad5ec30c8e7d0bb83bfd
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1141,5bda1c40b3de0af75d578c0b8feed0048d039bd1
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1142_b,dab6c31e0c84823eca52dc03d4ad9ee212313f09
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1143_b,4b82659fccc0680f3442d1b1f5d7ffb930a477db
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1144_b,cac9e3b6ec10364afe93e386d30121cabff30075
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1145_b,26e32d5535560f508eb65ee3bf10e31be7d438d8
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1146_b,da54a0d4db697973e143eab04e929059af46f8d1
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1147,9688b18da0463bf2acf225ebe21ace022b82b236
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1148_b,ba994de1fe434790d7515aabe3d6886034f52cc3
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1149_b,c94985beba09655e09caa996ece777569356b166
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1150,a9f447108b2d7d96ab6702de2a87511d78f77707
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1151,450813b3d017d66d202c8f89d59df8384fafcce0
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1152,ee63b906a3a11529d4beff267f4a3c69e4c19af6
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1153,82185e893f1c5be00aec2e9561f459c429b90ba4
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1154,4b7eb758636a37f89f33c4f78da8f54bdcbb5014
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1155,e3111efd3f9a8f7df8c7388e3214c0f3e7466cd5
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1156,05aced5496d64f8db2e578ee36560e85a734b6dc
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1157,0d65fecc29716842101f7ad303d6dfd163b0be4e
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1158,71d05a1ab3e8baf500ff6036a0e470cacb0b4c13
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1159_b,e73d17ec21b603f5ef69aa7f40b2191f6ab56207
